line_idx,rec_idx,bbox
9,71,"[1014, 497, 1297, 916]"
9,71,"[929, 406, 1228, 690]"
9,71,"[780, 489, 974, 954]"
9,71,"[697, 558, 1129, 954]"
9,71,"[910, 530, 1222, 787]"
9,71,"[717, 592, 888, 827]"
9,71,"[840, 581, 1189, 959]"
9,71,"[679, 579, 1202, 844]"
9,71,"[1216, 567, 1299, 804]"
9,71,"[873, 589, 1248, 960]"
9,71,"[731, 581, 1037, 892]"
9,71,"[777, 601, 1298, 677]"
9,71,"[728, 608, 1256, 806]"
9,71,"[667, 551, 986, 834]"
9,71,"[729, 519, 1222, 792]"
9,71,"[950, 508, 1041, 955]"
9,71,"[656, 456, 1254, 870]"
9,71,"[896, 513, 1148, 857]"
9,71,"[1161, 455, 1296, 621]"
9,71,"[1020, 496, 1251, 954]"
9,71,"[795, 425, 1192, 893]"
9,71,"[677, 484, 1291, 792]"
9,72,"[1031, 504, 1220, 621]"
9,72,"[992, 466, 1184, 673]"
9,72,"[729, 745, 896, 892]"
9,72,"[840, 526, 1296, 805]"
9,72,"[805, 617, 1190, 883]"
9,72,"[839, 497, 1303, 765]"
9,72,"[795, 738, 978, 895]"
9,72,"[780, 425, 1238, 925]"
9,72,"[896, 456, 1254, 955]"
9,72,"[840, 503, 1045, 571]"
9,72,"[1020, 484, 1291, 954]"
9,72,"[719, 544, 1041, 604]"
9,72,"[1083, 530, 1222, 954]"
9,72,"[822, 581, 1189, 959]"
9,72,"[1121, 567, 1299, 618]"
9,72,"[873, 581, 1248, 960]"
9,72,"[777, 601, 1298, 677]"
9,72,"[697, 455, 1295, 752]"
9,72,"[858, 195, 1142, 954]"
9,72,"[886, 169, 1290, 921]"
9,72,"[982, 219, 1163, 406]"
9,72,"[949, 354, 1286, 917]"
9,72,"[1014, 254, 1187, 916]"
9,72,"[929, 394, 1136, 449]"
9,72,"[1130, 387, 1289, 914]"
9,72,"[926, 438, 1240, 915]"
9,72,"[1038, 421, 1297, 479]"
9,72,"[868, 480, 978, 707]"
9,72,"[679, 183, 1010, 719]"
9,72,"[700, 745, 986, 864]"
9,72,"[717, 703, 1295, 827]"
9,72,"[972, 663, 1202, 844]"
9,72,"[667, 650, 1228, 855]"
9,72,"[677, 654, 1188, 792]"
9,72,"[656, 641, 1298, 870]"
9,72,"[857, 701, 1222, 778]"
9,72,"[836, 701, 1116, 858]"
9,72,"[728, 672, 1249, 749]"
9,72,"[839, 629, 1297, 820]"
9,73,"[817, 480, 1134, 824]"
9,73,"[982, 181, 1297, 718]"
9,73,"[1123, 422, 1297, 690]"
9,73,"[899, 362, 1152, 855]"
9,73,"[888, 470, 1119, 955]"
9,73,"[836, 513, 973, 895]"
9,73,"[868, 169, 1290, 527]"
9,73,"[656, 641, 1298, 870]"
9,73,"[1138, 455, 1295, 772]"
9,73,"[1128, 421, 1303, 765]"
9,73,"[1018, 264, 1240, 915]"
9,73,"[929, 406, 1142, 916]"
9,73,"[780, 195, 934, 925]"
9,73,"[985, 254, 1286, 444]"
9,73,"[697, 359, 1200, 752]"
9,73,"[783, 388, 1211, 914]"
9,73,"[700, 435, 1098, 864]"
9,73,"[788, 438, 1043, 917]"
9,73,"[926, 440, 1189, 883]"
9,73,"[934, 183, 1249, 760]"
9,73,"[1040, 387, 1289, 806]"
9,73,"[886, 544, 1103, 921]"
9,73,"[840, 519, 1248, 960]"
9,73,"[795, 630, 998, 893]"
9,73,"[667, 526, 1296, 954]"
9,73,"[873, 589, 1049, 702]"
9,73,"[1095, 530, 1222, 844]"
9,73,"[731, 738, 1295, 892]"
9,73,"[717, 567, 1299, 827]"
9,73,"[679, 574, 1257, 719]"
9,73,"[805, 670, 1189, 959]"
9,73,"[729, 579, 1154, 820]"
9,73,"[719, 558, 1256, 717]"
9,73,"[967, 425, 1192, 553]"
9,73,"[941, 654, 1148, 857]"
9,73,"[777, 601, 1298, 954]"
9,73,"[1161, 484, 1291, 621]"
9,73,"[677, 544, 1130, 792]"
9,73,"[944, 581, 1256, 820]"
9,74,"[1111, 219, 1257, 806]"
9,74,"[891, 362, 1152, 916]"
9,74,"[929, 359, 1200, 628]"
9,74,"[949, 601, 1298, 917]"
9,74,"[777, 264, 1137, 677]"
9,74,"[938, 567, 1299, 725]"
9,74,"[976, 354, 1286, 743]"
9,74,"[985, 254, 1248, 960]"
9,74,"[822, 544, 1189, 959]"
9,74,"[901, 480, 1134, 954]"
9,74,"[868, 484, 1291, 954]"
9,74,"[656, 470, 1251, 870]"
9,74,"[1015, 455, 1295, 857]"
9,74,"[886, 503, 1045, 921]"
9,74,"[840, 513, 1023, 955]"
9,74,"[677, 551, 1295, 804]"
9,74,"[783, 422, 1297, 786]"
9,74,"[717, 388, 1211, 827]"
9,74,"[1134, 387, 1289, 914]"
9,74,"[700, 440, 1029, 864]"
9,74,"[980, 438, 1170, 954]"
9,74,"[667, 435, 1098, 834]"
9,74,"[719, 421, 1244, 915]"
9,74,"[1068, 394, 1254, 572]"
9,74,"[697, 466, 1303, 765]"
9,74,"[858, 195, 1192, 702]"
9,74,"[805, 654, 1148, 816]"
9,74,"[934, 183, 1204, 805]"
9,74,"[992, 621, 1189, 883]"
9,74,"[728, 526, 1296, 717]"
9,74,"[817, 504, 1220, 824]"
9,74,"[836, 544, 1298, 858]"
9,74,"[788, 169, 1290, 748]"
9,74,"[780, 617, 1190, 925]"
9,74,"[729, 669, 978, 893]"
9,74,"[840, 181, 1204, 749]"
9,74,"[679, 676, 1202, 895]"
9,74,"[731, 701, 978, 892]"
9,75,"[1038, 435, 1295, 805]"
9,75,"[788, 387, 1296, 748]"
9,75,"[667, 530, 1222, 914]"
9,75,"[719, 558, 1129, 954]"
9,75,"[856, 466, 1184, 599]"
9,75,"[972, 663, 1189, 883]"
9,75,"[926, 438, 1228, 690]"
9,75,"[677, 752, 974, 954]"
9,75,"[860, 425, 1298, 895]"
9,75,"[967, 455, 1295, 772]"
9,75,"[971, 456, 1254, 955]"
9,75,"[840, 519, 1190, 706]"
9,75,"[896, 470, 1119, 855]"
9,75,"[656, 503, 1303, 870]"
9,75,"[950, 421, 1244, 915]"
9,75,"[729, 422, 1297, 792]"
9,75,"[1020, 484, 1291, 954]"
9,75,"[901, 480, 1251, 778]"
9,75,"[868, 489, 1220, 673]"
9,75,"[817, 504, 1132, 857]"
9,75,"[1031, 181, 1297, 718]"
9,75,"[840, 362, 1257, 703]"
9,75,"[857, 264, 1202, 844]"
9,75,"[891, 567, 1299, 819]"
9,75,"[836, 195, 1187, 858]"
9,75,"[777, 362, 1152, 677]"
9,75,"[873, 589, 1248, 960]"
9,75,"[728, 183, 1286, 717]"
9,75,"[780, 686, 1249, 925]"
9,75,"[1025, 359, 1200, 816]"
9,75,"[697, 406, 1037, 752]"
9,75,"[839, 581, 1256, 675]"
9,75,"[731, 219, 1163, 892]"
9,75,"[717, 745, 956, 921]"
9,75,"[805, 394, 1136, 707]"
9,75,"[822, 579, 1238, 806]"
9,75,"[700, 388, 1211, 916]"
9,75,"[679, 169, 1298, 719]"
9,75,"[908, 581, 1189, 959]"
9,76,"[1044, 608, 1256, 706]"
9,76,"[840, 519, 1222, 844]"
9,76,"[777, 633, 1248, 960]"
9,76,"[967, 508, 1298, 955]"
9,76,"[938, 425, 1192, 673]"
9,76,"[795, 573, 1220, 954]"
9,76,"[677, 526, 1296, 792]"
9,76,"[717, 579, 1154, 827]"
9,76,"[856, 551, 1122, 787]"
9,76,"[667, 629, 943, 892]"
9,76,"[679, 547, 1170, 719]"
9,76,"[972, 574, 1257, 959]"
9,76,"[873, 496, 1295, 804]"
9,76,"[899, 484, 1291, 855]"
9,76,"[891, 530, 1238, 819]"
9,76,"[728, 567, 1299, 792]"
9,76,"[840, 544, 1084, 954]"
9,76,"[1015, 169, 1290, 857]"
9,76,"[836, 394, 1136, 858]"
9,76,"[783, 388, 1211, 786]"
9,76,"[1040, 387, 1289, 883]"
9,76,"[926, 440, 1202, 914]"
9,76,"[972, 438, 1204, 805]"
9,76,"[1024, 435, 1228, 780]"
9,76,"[1014, 421, 1244, 916]"
9,76,"[697, 403, 1058, 752]"
9,76,"[886, 219, 1163, 921]"
9,76,"[976, 181, 1204, 743]"
9,76,"[780, 183, 1152, 925]"
9,76,"[858, 195, 1240, 915]"
9,76,"[949, 254, 1286, 917]"
9,76,"[700, 264, 1137, 864]"
9,76,"[1025, 678, 1297, 816]"
9,76,"[941, 422, 1297, 778]"
9,76,"[901, 455, 1295, 772]"
9,76,"[817, 489, 974, 954]"
9,76,"[656, 456, 1254, 870]"
9,76,"[860, 544, 1303, 895]"
9,76,"[1214, 354, 1298, 685]"
9,77,"[700, 686, 1249, 917]"
9,77,"[888, 762, 1238, 954]"
9,77,"[967, 254, 1187, 955]"
9,77,"[728, 672, 1222, 760]"
9,77,"[1018, 264, 1257, 959]"
9,77,"[929, 406, 1142, 816]"
9,77,"[729, 567, 1299, 792]"
9,77,"[858, 195, 1256, 749]"
9,77,"[1031, 219, 1163, 706]"
9,77,"[1093, 181, 1298, 772]"
9,77,"[840, 362, 1082, 820]"
9,77,"[886, 622, 1248, 960]"
9,77,"[780, 456, 1254, 925]"
9,77,"[1044, 362, 1202, 844]"
9,77,"[934, 169, 1290, 628]"
9,77,"[857, 425, 1192, 752]"
9,77,"[777, 359, 1200, 707]"
9,77,"[697, 422, 1297, 752]"
9,77,"[926, 440, 1297, 857]"
9,77,"[901, 480, 1202, 914]"
9,77,"[719, 438, 1295, 804]"
9,77,"[972, 526, 1296, 805]"
9,77,"[938, 547, 1228, 690]"
9,77,"[856, 435, 1098, 855]"
9,77,"[817, 497, 1190, 824]"
9,77,"[950, 484, 1291, 954]"
9,77,"[1024, 421, 1244, 915]"
9,77,"[656, 466, 1184, 870]"
9,77,"[1068, 394, 1303, 765]"
9,77,"[717, 403, 1058, 827]"
9,77,"[795, 581, 1122, 916]"
9,77,"[941, 573, 1220, 778]"
9,77,"[731, 629, 943, 892]"
9,77,"[822, 388, 1211, 895]"
9,77,"[868, 489, 1132, 561]"
9,77,"[667, 785, 1189, 954]"
9,77,"[783, 387, 1289, 786]"
9,77,"[679, 530, 1298, 719]"
9,111,"[623, 1411, 1138, 1537]"
9,111,"[851, 1426, 1312, 1600]"
9,111,"[609, 1697, 1228, 2032]"
9,111,"[705, 1602, 1184, 2098]"
9,111,"[694, 1591, 1309, 2107]"
9,111,"[633, 1583, 1258, 2114]"
9,111,"[598, 1664, 740, 2153]"
9,111,"[572, 1676, 826, 2140]"
9,111,"[541, 1659, 913, 2134]"
9,111,"[793, 1648, 1133, 2127]"
9,111,"[623, 1605, 1188, 2182]"
9,111,"[799, 1908, 1007, 2104]"
9,111,"[807, 1580, 1013, 1945]"
9,111,"[831, 1567, 1254, 1989]"
9,111,"[910, 1567, 1200, 1987]"
9,111,"[532, 1644, 812, 2044]"
9,111,"[570, 1628, 846, 2023]"
9,111,"[680, 1628, 840, 2063]"
9,111,"[836, 1606, 1049, 2061]"
9,111,"[668, 1595, 819, 2179]"
9,111,"[736, 1715, 1157, 1773]"
9,111,"[887, 1607, 1136, 1760]"
9,111,"[648, 1539, 1014, 1795]"
9,111,"[590, 1490, 1274, 1788]"
9,111,"[490, 1548, 944, 1805]"
9,111,"[660, 1451, 1316, 2001]"
9,111,"[610, 1918, 839, 2006]"
9,111,"[790, 1635, 1241, 2231]"
9,111,"[835, 1626, 1306, 2218]"
9,111,"[847, 1651, 1252, 2156]"
9,111,"[693, 1644, 1141, 2219]"
9,111,"[532, 1713, 694, 2216]"
9,111,"[607, 1702, 871, 2216]"
9,111,"[651, 1693, 928, 2206]"
9,111,"[920, 1668, 1236, 2197]"
9,111,"[552, 1659, 1303, 1970]"
9,111,"[609, 1521, 1117, 1965]"
9,111,"[833, 1455, 1250, 1593]"
9,111,"[769, 1558, 1222, 1879]"
9,111,"[639, 1528, 935, 1880]"
9,111,"[810, 1761, 1311, 1885]"
9,111,"[573, 1525, 1312, 1770]"
9,111,"[981, 1436, 1217, 1829]"
9,111,"[741, 1442, 1199, 1830]"
9,111,"[918, 1506, 1266, 1831]"
9,111,"[614, 1597, 1307, 1852]"
9,111,"[526, 1564, 890, 1889]"
9,111,"[1052, 1493, 1236, 1864]"
9,111,"[734, 1539, 1143, 1900]"
9,111,"[552, 1491, 1192, 1716]"
9,111,"[782, 1449, 1318, 1917]"
9,111,"[607, 1767, 1235, 1916]"
9,111,"[521, 1523, 1303, 1739]"
9,111,"[808, 1678, 993, 1912]"
9,111,"[1069, 1468, 1307, 1850]"
9,111,"[724, 1533, 1138, 1910]"
9,111,"[737, 1474, 1228, 1864]"
9,111,"[708, 1532, 1173, 1913]"
9,111,"[812, 1797, 1174, 2216]"
9,112,"[828, 1774, 1138, 2197]"
9,112,"[746, 1734, 1222, 2208]"
9,112,"[623, 1490, 944, 1953]"
9,112,"[734, 1492, 849, 1953]"
9,112,"[849, 1451, 1316, 1565]"
9,112,"[808, 1490, 1274, 1797]"
9,112,"[912, 1607, 1158, 1784]"
9,112,"[692, 1715, 1157, 2231]"
9,112,"[1156, 1693, 1312, 2218]"
9,112,"[741, 1767, 1235, 1900]"
9,112,"[693, 1827, 1007, 2219]"
9,112,"[839, 1641, 1143, 2061]"
9,112,"[763, 1812, 1307, 2063]"
9,112,"[609, 1858, 1054, 2035]"
9,112,"[647, 1864, 1001, 2044]"
9,112,"[831, 1872, 1002, 1989]"
9,112,"[819, 1426, 956, 1945]"
9,112,"[552, 1881, 896, 1970]"
9,112,"[799, 1836, 935, 2104]"
9,112,"[921, 1761, 1311, 2152]"
9,112,"[607, 1827, 1006, 2170]"
9,112,"[690, 1818, 819, 2179]"
9,112,"[810, 1805, 1133, 2113]"
9,112,"[648, 2085, 957, 2216]"
9,112,"[669, 1788, 1217, 2140]"
9,112,"[620, 1783, 1307, 2153]"
9,112,"[633, 1847, 815, 2114]"
9,112,"[623, 1797, 1174, 2182]"
9,112,"[705, 1524, 1318, 1994]"
9,112,"[552, 1595, 732, 1643]"
9,112,"[807, 1567, 1254, 1628]"
9,112,"[532, 1567, 1200, 1680]"
9,112,"[570, 1628, 745, 1677]"
9,112,"[744, 1606, 1049, 1663]"
9,112,"[871, 1583, 1184, 1647]"
9,112,"[598, 1591, 1309, 1713]"
9,112,"[541, 1664, 740, 1718]"
9,112,"[740, 1629, 1188, 1698]"
9,112,"[1189, 1523, 1312, 1670]"
9,112,"[1076, 1530, 1228, 1716]"
9,112,"[609, 1552, 993, 1832]"
9,112,"[1041, 1464, 1250, 1512]"
9,112,"[760, 1442, 1090, 1566]"
9,112,"[724, 1436, 1144, 1636]"
9,112,"[521, 1449, 981, 1566]"
9,112,"[586, 1513, 986, 1568]"
9,112,"[984, 1493, 1236, 1549]"
9,112,"[526, 1561, 1228, 1741]"
9,112,"[639, 1554, 893, 1598]"
9,112,"[1008, 1532, 1306, 1665]"
9,112,"[490, 1411, 1138, 1805]"
9,112,"[532, 1668, 1236, 1788]"
9,112,"[540, 1659, 1303, 1795]"
9,112,"[578, 1702, 710, 2001]"
9,112,"[739, 1685, 1034, 1760]"
9,112,"[651, 1689, 1252, 1772]"
9,112,"[648, 1729, 994, 1795]"
9,112,"[610, 1497, 1199, 2006]"
9,113,"[918, 1506, 1069, 1587]"
9,113,"[864, 1724, 1266, 1852]"
9,113,"[1061, 1626, 1306, 1835]"
9,113,"[807, 1725, 1307, 2231]"
9,113,"[1008, 1539, 1307, 1864]"
9,113,"[736, 1555, 985, 1879]"
9,113,"[769, 1558, 1136, 1880]"
9,113,"[573, 1554, 870, 1885]"
9,113,"[741, 1607, 1000, 1889]"
9,113,"[526, 1493, 1236, 1602]"
9,113,"[521, 1490, 1274, 1782]"
9,113,"[791, 1464, 1250, 1953]"
9,113,"[540, 1468, 1184, 1797]"
9,113,"[733, 1474, 1105, 1953]"
9,113,"[660, 1492, 821, 2001]"
9,113,"[609, 1411, 1138, 1965]"
9,113,"[610, 1528, 1312, 2006]"
9,113,"[490, 1446, 1059, 1805]"
9,113,"[607, 1533, 1138, 1869]"
9,113,"[565, 1491, 1311, 1796]"
9,113,"[810, 1449, 981, 1860]"
9,113,"[590, 1455, 1138, 1809]"
9,113,"[828, 1436, 1316, 1822]"
9,113,"[741, 1442, 1235, 1830]"
9,113,"[885, 1532, 1173, 1910]"
9,113,"[598, 1667, 748, 2219]"
9,113,"[532, 1599, 1258, 2107]"
9,113,"[921, 1591, 1309, 2095]"
9,113,"[648, 1605, 1097, 2216]"
9,113,"[578, 1606, 1049, 2104]"
9,113,"[620, 2004, 1007, 2208]"
9,113,"[651, 1644, 991, 2140]"
9,113,"[754, 1635, 1241, 2176]"
9,113,"[690, 1629, 1252, 2179]"
9,113,"[623, 1620, 1006, 2182]"
9,113,"[847, 1651, 1133, 2127]"
9,113,"[541, 1659, 913, 2134]"
9,113,"[572, 1676, 1141, 2152]"
9,113,"[607, 1648, 891, 1751]"
9,113,"[744, 1591, 896, 1946]"
9,113,"[552, 1595, 1180, 2185]"
9,113,"[614, 1597, 1303, 1900]"
9,113,"[552, 1524, 1318, 1917]"
9,113,"[819, 1523, 1276, 2218]"
9,113,"[873, 1530, 1228, 1913]"
9,113,"[896, 1580, 1236, 1945]"
9,113,"[680, 1629, 1005, 2197]"
9,113,"[610, 1628, 871, 2216]"
9,113,"[651, 1695, 839, 2035]"
9,113,"[532, 1644, 928, 2206]"
9,113,"[739, 1567, 1200, 1987]"
9,113,"[831, 1567, 1254, 1989]"
9,113,"[570, 1636, 1002, 2044]"
9,113,"[886, 1548, 1192, 1759]"
9,113,"[609, 1426, 942, 1832]"
9,113,"[705, 1553, 1312, 1994]"
9,113,"[692, 1590, 993, 2032]"
9,113,"[708, 1552, 1303, 1739]"
9,114,"[692, 1446, 1059, 2032]"
9,114,"[578, 1464, 1250, 1864]"
9,114,"[810, 1533, 1138, 1987]"
9,114,"[757, 1528, 918, 2035]"
9,114,"[647, 1606, 1049, 2044]"
9,114,"[607, 1693, 1303, 1751]"
9,114,"[607, 1827, 922, 2063]"
9,114,"[694, 1724, 1034, 2107]"
9,114,"[623, 1490, 1235, 1808]"
9,114,"[680, 1530, 1228, 2095]"
9,114,"[790, 1685, 947, 2098]"
9,114,"[799, 1553, 1312, 2104]"
9,114,"[526, 1564, 1007, 2053]"
9,114,"[744, 1474, 1173, 1663]"
9,114,"[1008, 1468, 1236, 1707]"
9,114,"[532, 1442, 1090, 1795]"
9,114,"[673, 1521, 1266, 1912]"
9,114,"[586, 1525, 997, 1913]"
9,114,"[918, 1513, 1307, 1910]"
9,114,"[573, 1506, 1069, 1698]"
9,114,"[741, 1599, 1307, 1889]"
9,114,"[541, 1483, 1199, 1718]"
9,114,"[572, 1676, 1143, 1879]"
9,114,"[598, 1493, 1236, 1880]"
9,114,"[639, 1554, 1188, 1701]"
9,114,"[819, 1591, 1309, 1916]"
9,114,"[833, 1436, 1144, 1943]"
9,114,"[864, 1644, 991, 1945]"
9,114,"[845, 1455, 930, 2206]"
9,114,"[831, 1651, 1174, 1989]"
9,114,"[552, 1449, 981, 1970]"
9,114,"[1078, 1602, 1217, 1900]"
9,114,"[521, 1492, 1306, 1665]"
9,114,"[769, 1426, 914, 1917]"
9,114,"[633, 1635, 1252, 2114]"
9,114,"[810, 1733, 1312, 1885]"
9,114,"[609, 1678, 993, 2219]"
9,114,"[808, 1411, 1138, 2113]"
9,114,"[610, 1567, 1254, 2006]"
9,114,"[552, 1583, 957, 2127]"
9,114,"[532, 1644, 1001, 2231]"
9,114,"[623, 1918, 788, 2182]"
9,114,"[690, 1490, 1274, 2179]"
9,114,"[835, 1513, 1014, 2170]"
9,114,"[668, 1573, 1090, 1994]"
9,114,"[741, 1788, 1006, 2176]"
9,114,"[1069, 1451, 1316, 1809]"
9,114,"[614, 1597, 1141, 2152]"
9,114,"[609, 1567, 1200, 1832]"
9,114,"[807, 1591, 1157, 2134]"
9,114,"[570, 1636, 1180, 2185]"
9,114,"[590, 1749, 1234, 2218]"
9,114,"[708, 1552, 1117, 1801]"
9,114,"[886, 1548, 1192, 2197]"
9,114,"[620, 1523, 1276, 2153]"
9,114,"[610, 1628, 1228, 1785]"
9,114,"[490, 1766, 871, 2216]"
9,114,"[540, 1524, 1318, 2138]"
9,114,"[920, 1745, 1180, 2197]"
9,115,"[651, 1664, 830, 2208]"
9,115,"[862, 1812, 1307, 2156]"
9,115,"[648, 1626, 1306, 2216]"
9,115,"[868, 1539, 1014, 2231]"
9,115,"[565, 1491, 1236, 1913]"
9,115,"[918, 1513, 1234, 2218]"
9,115,"[693, 1607, 1000, 2219]"
9,115,"[521, 1525, 1143, 1864]"
9,115,"[793, 1483, 1136, 1723]"
9,115,"[1115, 1497, 1199, 1716]"
9,115,"[609, 1426, 918, 2170]"
9,115,"[572, 1676, 985, 1916]"
9,115,"[984, 1506, 1241, 1910]"
9,115,"[541, 1521, 945, 1912]"
9,115,"[633, 1490, 1274, 2152]"
9,115,"[490, 1659, 1303, 2053]"
9,115,"[729, 1474, 1312, 2138]"
9,115,"[540, 1755, 913, 2140]"
9,115,"[660, 1468, 1184, 2061]"
9,115,"[739, 1668, 1236, 2063]"
9,115,"[724, 1590, 870, 2104]"
9,115,"[694, 1724, 1034, 2107]"
9,115,"[620, 1725, 890, 2153]"
9,115,"[885, 1548, 1007, 2095]"
9,115,"[708, 1552, 1228, 1741]"
9,115,"[590, 1736, 930, 2098]"
9,115,"[651, 1464, 1250, 1743]"
9,115,"[690, 1436, 1144, 2179]"
9,115,"[705, 1644, 991, 1994]"
9,115,"[532, 1451, 1316, 1758]"
9,115,"[845, 1513, 937, 1946]"
9,115,"[754, 1449, 1252, 2176]"
9,115,"[692, 1442, 1090, 2032]"
9,115,"[610, 1528, 957, 2127]"
9,115,"[607, 1702, 839, 2035]"
9,115,"[647, 1939, 1133, 2113]"
9,115,"[609, 1446, 1059, 2182]"
9,115,"[578, 1678, 993, 1953]"
9,115,"[552, 1583, 1002, 1970]"
9,115,"[623, 1490, 1235, 1808]"
9,115,"[828, 1620, 1158, 1822]"
9,115,"[570, 1558, 1184, 1677]"
9,115,"[614, 1492, 1303, 1739]"
9,115,"[668, 1595, 1311, 1889]"
9,115,"[737, 1524, 1318, 1864]"
9,115,"[810, 1567, 1217, 1885]"
9,115,"[573, 1532, 1258, 1638]"
9,115,"[607, 1733, 1312, 1869]"
9,115,"[532, 1533, 1307, 1824]"
9,115,"[810, 1411, 1138, 1860]"
9,115,"[526, 1530, 1228, 1759]"
9,115,"[864, 1605, 1174, 1852]"
9,115,"[610, 1580, 1266, 1831]"
9,115,"[598, 1555, 893, 1801]"
9,115,"[552, 1603, 1138, 1809]"
9,115,"[981, 1523, 1309, 1645]"
9,115,"[639, 1554, 1254, 1797]"
9,115,"[680, 1539, 1083, 1671]"
9,116,"[885, 1553, 1312, 1729]"
9,116,"[724, 1474, 1173, 1636]"
9,116,"[623, 1490, 1007, 2053]"
9,116,"[790, 1689, 930, 2104]"
9,116,"[810, 1767, 1235, 2061]"
9,116,"[578, 1606, 1049, 1860]"
9,116,"[532, 1442, 1090, 1989]"
9,116,"[692, 1446, 1059, 2032]"
9,116,"[833, 1436, 1144, 1945]"
9,116,"[864, 1455, 991, 1852]"
9,116,"[836, 1539, 1236, 1707]"
9,116,"[739, 1628, 840, 2063]"
9,116,"[607, 1468, 1184, 2023]"
9,116,"[910, 1530, 1228, 1987]"
9,116,"[737, 1528, 855, 2035]"
9,116,"[607, 1464, 1250, 2044]"
9,116,"[651, 1695, 890, 1822]"
9,116,"[668, 1539, 1014, 2156]"
9,116,"[835, 1490, 1274, 2170]"
9,116,"[849, 1411, 1158, 1784]"
9,116,"[614, 1451, 1316, 2176]"
9,116,"[690, 1641, 1117, 2179]"
9,116,"[808, 1607, 1141, 2152]"
9,116,"[868, 1567, 1254, 2206]"
9,116,"[807, 1591, 1005, 2216]"
9,116,"[791, 1580, 1180, 2185]"
9,116,"[648, 1763, 821, 2216]"
9,116,"[693, 2175, 1234, 2231]"
9,116,"[609, 1669, 1192, 1832]"
9,116,"[921, 1678, 1222, 2095]"
9,116,"[570, 1636, 734, 2140]"
9,116,"[845, 1483, 1228, 1946]"
9,116,"[620, 1523, 1276, 2153]"
9,116,"[633, 1724, 1138, 2114]"
9,116,"[610, 1628, 890, 2107]"
9,116,"[490, 1552, 776, 1805]"
9,116,"[623, 1524, 1318, 2182]"
9,116,"[609, 1567, 1200, 2113]"
9,116,"[733, 1733, 1312, 1988]"
9,116,"[552, 1603, 710, 2006]"
9,116,"[532, 1644, 913, 2134]"
9,116,"[540, 1755, 957, 2138]"
9,116,"[572, 1605, 1311, 1796]"
9,116,"[598, 1492, 1303, 1739]"
9,116,"[552, 1491, 1199, 1970]"
9,116,"[942, 1591, 1309, 1913]"
9,116,"[651, 1648, 852, 1917]"
9,116,"[923, 1449, 1306, 1864]"
9,116,"[541, 1558, 1307, 1850]"
9,116,"[521, 1426, 1266, 1831]"
9,116,"[673, 1506, 1069, 1880]"
9,116,"[1078, 1599, 1258, 1900]"
9,116,"[526, 1493, 1236, 1691]"
9,116,"[573, 1561, 1241, 1889]"
9,116,"[740, 1659, 1054, 1910]"
9,116,"[586, 1525, 1307, 1835]"
9,116,"[819, 1513, 986, 1916]"
9,116,"[639, 1554, 1252, 1772]"
9,117,"[1052, 1532, 1258, 1784]"
9,117,"[572, 1659, 1303, 1808]"
9,117,"[724, 1590, 922, 2170]"
9,117,"[680, 1483, 1069, 1671]"
9,117,"[673, 1490, 1274, 1728]"
9,117,"[860, 1761, 1311, 2098]"
9,117,"[639, 1554, 1143, 1916]"
9,117,"[614, 1513, 942, 1634]"
9,117,"[754, 1629, 1188, 2176]"
9,117,"[521, 1474, 1105, 1610]"
9,117,"[791, 1678, 993, 1953]"
9,117,"[690, 1451, 1316, 2179]"
9,117,"[792, 1455, 1007, 2095]"
9,117,"[648, 1492, 1312, 1785]"
9,117,"[586, 1523, 1276, 2006]"
9,117,"[669, 1513, 986, 2140]"
9,117,"[552, 1603, 710, 2001]"
9,117,"[490, 1644, 1054, 1910]"
9,117,"[708, 1552, 816, 1830]"
9,117,"[573, 1561, 913, 2138]"
9,117,"[620, 1524, 1318, 2153]"
9,117,"[570, 1530, 1228, 1822]"
9,117,"[736, 1411, 1303, 1773]"
9,117,"[623, 1918, 788, 2182]"
9,117,"[610, 1628, 1222, 1782]"
9,117,"[694, 1426, 1266, 2107]"
9,117,"[541, 1678, 1138, 1809]"
9,117,"[633, 1648, 997, 2114]"
9,117,"[888, 1697, 1228, 2113]"
9,117,"[609, 1567, 1307, 1965]"
9,117,"[540, 1668, 1307, 1824]"
9,117,"[578, 1555, 1001, 1987]"
9,117,"[886, 1548, 1252, 2231]"
9,117,"[836, 1493, 1236, 1900]"
9,117,"[609, 1780, 935, 2044]"
9,117,"[565, 1491, 855, 1751]"
9,117,"[737, 1442, 1136, 1864]"
9,117,"[693, 1641, 1117, 2219]"
9,117,"[916, 1567, 1254, 1835]"
9,117,"[648, 1812, 907, 2216]"
9,117,"[769, 1558, 1192, 1716]"
9,117,"[532, 1449, 1013, 1758]"
9,117,"[526, 1564, 1241, 2218]"
9,117,"[598, 1667, 1180, 2185]"
9,117,"[552, 1446, 1059, 2208]"
9,117,"[651, 1539, 1306, 1701]"
9,117,"[692, 1763, 830, 2032]"
9,117,"[803, 1805, 977, 2216]"
9,117,"[808, 1436, 1144, 1797]"
9,117,"[668, 1595, 1157, 1889]"
9,117,"[739, 1693, 928, 2206]"
9,117,"[940, 1468, 1184, 1647]"
9,117,"[607, 1827, 1141, 2152]"
9,117,"[623, 1490, 1217, 2197]"
9,117,"[651, 1628, 870, 1885]"
9,117,"[912, 1533, 1312, 1655]"
9,117,"[896, 1497, 1199, 1945]"
