path,mzl_label,name,text,edge_masks
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1843_3192_464.png,464,PA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1843_3192_464.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1843_3196_883.png,883,SAL,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1843_3196_883.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1847_2057_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1847_2057_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1843_3124_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1843_3124_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1843_3211_92.png,92,UTUKI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1843_3211_92.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1847_2065_14.png,14,BA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1847_2065_14.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1847_2038_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1847_2038_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P335949/1847_2159_748.png,748,DISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P335949_1847_2159_748.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_838_856.png,856,HA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_838_856.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_799_859.png,859,GAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_799_859.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_826_596.png,596,UD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_826_596.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_857_580.png,580,BU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_857_580.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_798_859.png,859,GAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_798_859.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_816_14.png,14,BA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_816_14.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_844_24.png,24,KA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_844_24.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_856_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_856_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_823_596.png,596,UD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_823_596.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_890_91.png,91,MAH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_890_91.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_813_498.png,498,E,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_813_498.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_819_113.png,113,USH2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_819_113.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_807_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_807_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_896_24.png,24,KA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_896_24.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_894_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_894_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_846_731.png,731,IGI & DIB,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_846_731.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_863_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_863_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_852_266.png,266,LUGAL,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_852_266.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_900_474.png,474,AL,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_900_474.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_833_737.png,737,KI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_833_737.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_810_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_810_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_883_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_883_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_817_490.png,490,U2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_817_490.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_832_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_832_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_805_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_805_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_802_110.png,110,NAA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_802_110.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_829_14.png,14,BA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_829_14.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_897_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_897_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_828_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_828_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_881_809.png,809,TUG2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_881_809.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_847_392.png,392,GA2 TIMES AN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_847_392.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_860_596.png,596,UD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_860_596.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_903_142.png,142,RI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_903_142.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_801_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_801_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_892_498.png,498,E,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_892_498.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_899_631.png,631,HI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_899_631.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_880_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_880_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_864_736.png,736,DI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_864_736.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_814_89.png,89,LA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_814_89.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_871_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_871_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_831_708.png,708,U U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_831_708.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_876_859.png,859,GAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_876_859.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_888_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_888_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_834_737.png,737,KI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_834_737.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_866_808.png,808,KU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_866_808.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_818_490.png,490,U2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_818_490.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_854_596.png,596,UD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_854_596.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_885_490.png,490,U2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_885_490.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_891_631.png,631,HI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_891_631.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_867_596.png,596,UD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_867_596.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_874_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_874_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_820_113.png,113,USH2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_820_113.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_853_380.png,380,NI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_853_380.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_868_252.png,252,I,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_868_252.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_806_733.png,733,IGI & UR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_806_733.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_843_151.png,151,SUR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_843_151.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_873_118.png,118,TI TENU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_873_118.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_842_560.png,560,A2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_842_560.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_861_553.png,553,GAL,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_861_553.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_837_89.png,89,LA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_837_89.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_875_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_875_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_862_553.png,553,GAL,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_862_553.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_840_464.png,464,PA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_840_464.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_849_261.png,261,IN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_849_261.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_895_661.png,661,U,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_895_661.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_855_113.png,113,USH2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_855_113.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_889_737.png,737,KI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_889_737.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_830_260.png,260,I A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_830_260.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_893_812.png,812,LU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_893_812.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_872_437.png,437,IR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_872_437.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_808_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_808_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_850_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_850_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_902_259.png,259,ZE2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_902_259.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_821_89.png,89,LA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_821_89.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_841_258.png,258,AD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_841_258.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_878_121.png,121,BAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_878_121.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_886_24.png,24,KA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_886_24.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_887_812.png,812,LU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_887_812.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_858_859.png,859,GAR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_858_859.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_884_157.png,157,GAD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_884_157.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_882_172.png,172,SA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_882_172.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_825_856.png,856,HA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_825_856.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_822_591.png,591,LISH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_822_591.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_901_1.png,1,ASH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_901_1.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_804_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_804_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_800_380.png,380,NI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_800_380.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_824_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_824_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_848_596.png,596,UD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_848_596.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_869_438.png,438,DAG,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_869_438.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_865_437.png,437,IR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_865_437.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_904_552.png,552,MA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_904_552.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_839_548.png,548,ASH2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_839_548.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_851_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_851_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_827_258.png,258,AD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_827_258.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_811_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_811_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_898_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_898_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_859_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_859_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_815_86.png,86,TU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_815_86.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_870_1.png,1,ASH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_870_1.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_812_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_812_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_835_737.png,737,KI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_835_737.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_836_698.png,698,U GUD,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_836_698.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_809_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_809_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_877_809.png,809,TUG2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_877_809.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_845_589.png,589,TE,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_845_589.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/25_879_813.png,813,DIB,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_25_879_813.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336158/24_803_14.png,14,BA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336158_24_803_14.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_606_869.png,869,SHU2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_606_869.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_594_99.png,99,SILA3,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_594_99.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_616_827.png,827,TUK,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_616_827.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_517_812.png,812,LU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_517_812.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_672_681.png,681,MI,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_672_681.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_486_498.png,498,E,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_486_498.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_657_580.png,580,BU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_657_580.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/23_1599_496.png,496,KAL,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_23_1599_496.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_622_552.png,552,MA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_622_552.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_713_561.png,561,DA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_713_561.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_642_180.png,180,GUR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_642_180.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_629_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_629_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_560_112.png,112,NU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_560_112.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_668_14.png,14,BA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_668_14.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_546_754.png,754,MESH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_546_754.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_682_23.png,23,SHAH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_682_23.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_641_812.png,812,LU,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_641_812.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/23_1592_839.png,839,A,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_23_1592_839.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_715_511.png,511,RA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_715_511.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_677_504.png,504,UB,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_677_504.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_604_23.png,23,SHAH,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_604_23.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_545_701.png,701,GIR3,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_545_701.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_692_248.png,248,TA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_692_248.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_623_89.png,89,LA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_623_89.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_712_10.png,10,AN,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_712_10.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_589_437.png,437,IR,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_589_437.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_562_612.png,612,ERIN2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_562_612.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_580_511.png,511,RA,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_580_511.png
/storage/rachel/cuneiform-sign-detection-dataset/images/P336150/22_565_490.png,490,U2,cuneiform single ancient icon,/storage/rachel/cuneiform-sign-detection-dataset/images/edges/P336150_22_565_490.png
